id,nome,originalPais,currentPais,lat,lon,nearestCity,nearestCc,distKm,hotelCount
11842,"Mestia",GE,RU,43.043762,42.724453,"Tyrnyauz",RU,40.8,55
3861,"Bangkok/Khao San Road",TH,IE,53.35222,-7.20167,"Edenderry",IE,10.3,54
9032,"Idyllwild",MX,US,33.740276,-116.71894,"Valle Vista",US,16.1,52
18973,"Yonghe",PH,CN,36.759502,110.62649,"Wayaobu",CN,95.6,50
3220,"Amsterdam/Canal District",NL,IT,44.79532,7.99373,"Alba",IT,11.1,48
4616,"Boston/North End",US,GB,52.9556,-0.1677266,"Boston",GB,9.7,45
11221,"Macau/Peninsula",CN,MO,22.115894,113.5717,"Luhuan",MO,2.0,44
3532,"A Taste of Coastal Texas",MX,US,31.25044,-99.25061,"Brady",US,15.1,43
11754,"Medicine Park",BR,US,34.727478,-98.501366,"Lawton",US,16.7,42
22747,"L'Estartit",FR,ES,42.051216,3.1990824,"Torroella de Montgrí",ES,6.0,42
26460,"Voyages of Ibn Battuta",CN,AF,34.21105,61.94619,"Chahār Burj",AF,22.9,42
12985,"Norfolk Island",AU,NF,-29.032804,167.94832,"Kingston",NF,3.0,41
18480,"Wellfleet",BR,US,41.937607,-70.0328,"Eastham",US,12.9,41
22541,"Albufera Natural Park",ES,AU,-34.5902,150.6012,"Albion Park",AU,16.1,41
22624,"Södra Kungsleden",NO,SE,59.09184,15.158297,"Kumla",SE,4.1,41
23055,"Prehistoric Pile Dwellings around the Alps",CH,JM,18.33333,-77.51667,"Duncans",JM,15.1,41
6521,"D-Day beaches",FR,FR,54.83909,-111.96596,"Bonnyville",CA,101.7,40
4896,"Bukit Peninsula",ID,US,41.24117,-81.55262,"Macedonia",US,8.9,40
5631,"Chatham Islands",NZ,SD,22.42446,31.82595,"Wadi Halfa",SD,84.1,40
6718,"Diving the Cape Peninsula and False Bay",ZA,CA,49.49128,-124.35006,"Qualicum Beach",CA,17.3,40
11122,"Lubec",US,CA,44.86117,-66.9835,"Eastern Charlotte",CA,30.7,40
12673,"Natuna Islands",CN,ID,3.9305165,108.19015,"Ranai Kota",ID,20.8,40
13591,"Pai",TH,ID,-8.441723,119.00121,"Bima",ID,30.3,40
19249,"Christianity",PH,US,34.82919,-111.75673,"Sedona",US,4.5,40
22292,"Prespa (North Macedonia)",GR,MK,40.885864,21.035168,"Resen",MK,22.8,40
26126,"Taman Mini Indonesia Indah",ID,DZ,36.01159,3.08254,"’Aïn Boucif",DZ,15.0,40
28122,"Hapcheon",KR,ES,38.56288,1.68172,"Ibiza",ES,44.1,40
4324,"Bhutan",IN,BT,27.549511,90.511925,"Trongsa",BT,5.2,39
5428,"Cave City",NZ,US,37.18962,-82.06933,"Richlands",US,26.7,39
10131,"Ko Lipe",TH,MY,6.487591,99.30247,"Padang Mat Sirat",MY,49.9,39
16430,"Southeast Arizona",MX,CZ,49.4763,16.16517,"Bystřice nad Pernštejnem",CZ,8.7,39
21724,"Ancient Egypt",EG,SG,1.2536728,103.82284,"Telok Blangah",SG,2.6,39
24117,"Salla",RU,AT,47.108597,14.972965,"Voitsberg",AT,15.4,39
24185,"Via Pontica",RO,IT,44.57433,11.470535,"Granarolo dell'Emilia e Viadagola",IT,3.2,39
8575,"Havelock Island",TH,IN,11.965196,92.99562,"Bamboo Flat",IN,42.3,38
23317,"Pangaion Hills",GR,US,41.55419,-91.53489,"Iowa City",US,11.9,38
24880,"Quirindi",AU,TZ,-10.613341,40.56546,"Madimba",TZ,34.7,38
23066,"Kremnica",HU,SK,48.704212,18.917484,"Handlová",SK,11.8,37
15403,"Samothrace",GR,TR,40.474434,25.524815,"Gökçeada",TR,44.5,35
21522,"Old West",FR,IT,41.13871,14.313234,"San Prisco",IT,6.6,35
12941,"Niue",NZ,NU,-19.053642,-169.86134,"Alofi",NU,6.1,34
20205,"Benson (Arizona)",MX,US,31.967989,-110.294334,"Vail",US,40.4,34
21201,"Käsivarsi Wilderness Area",NO,IT,44.83141,9.41722,"Solaro",IT,20.0,33
10512,"Lamai",TH,TZ,-1.5617577,34.70204,"Matongo",TZ,22.5,32
21790,"Industrial Britain",GB,US,41.663143,-72.75435,"New Britain",US,2.1,32
10893,"Listvyanka",CN,RU,51.85693,104.86058,"Rechka-Vydrino",RU,41.1,31
17211,"Tel Aviv/South and East",CN,JM,17.901588,-77.74622,"Bull Savannah",JM,16.6,31
24142,"Muonio",SE,FI,67.95934,23.677404,"Kittilä",FI,60.7,31
24252,"Záhony",AT,UA,48.402905,22.178768,"Chop",UA,3.7,31
24481,"Huxi",TW,CN,29.179052,120.387146,"Ānwén",CN,14.2,31
4910,"Bundang",KR,CM,9.13333,12.95,"Tchéboa",CM,28.3,30
9965,"Kilpisjärvi",FI,NO,69.04836,20.79846,"Tromsdalen",NO,96.7,30
20751,"Baengnyeong Island",KR,KP,37.938976,124.70337,"Changyŏn",KP,48.8,30
21835,"E6 through Sweden and Norway",RU,NO,62,10,"Røros",NO,95.9,30
3227,"Amsterdam/West",NL,CM,5.5,10.66667,"Foumbot",CM,3.9,29
3604,"Austin/UT and the Drag",US,RO,47.01667,23.4,"Baciu",RO,25.7,29
23529,"Alona Beach",PH,VN,13.51396,109.34533,"Sông Cầu",VN,14.7,29
24555,"On the trail of Alexander the Great",GR,ZA,-26.262312,27.996586,"Johannesburg",ZA,8.2,29
12612,"Nanton",CA,FR,46.61981,4.8154435,"Tournus",FR,9.0,28
14543,"Punakaiki",NZ,IT,44.63799,10.89211,"Modena",IT,2.9,28
17844,"Ukraine",RU,UA,49.487198,31.271832,"Korsun-Shevchenkivskyi",UA,7.8,28
21727,"Surfing",PE,VN,10.950278,108.254456,"Mui Ne",VN,3.7,28
2948,"Aguas Calientes",PE,AR,-24.584251,-64.92321,"San Pedro de Jujuy",AR,39.7,27
3180,"Amber Road",IT,US,37.008892,-81.27254,"Wytheville",US,18.0,27
5853,"Christmas Island",GB,CX,-10.483777,105.64723,"Flying Fish Cove",CX,7.7,27
9719,"Kaslo",CH,CA,49.912155,-116.90489,"Nelson",CA,53.4,27
20089,"Storlien",DE,NO,63.316605,12.100724,"Verdal",NO,61.2,27
20145,"Swedish Classic Circuit",SE,DE,52.52413,9.756553,"Isernhagen Farster Bauerschaft",DE,8.3,27
22273,"Hogeland",NL,US,48.85424,-108.65713,"Havre",US,82.6,27
24271,"Speakeasies",US,MX,25.12444,-100.47639,"Santiago",MX,46.6,27
26076,"San Fili",IT,FR,42.27808,9.77354,"Borgo",FR,41.9,27
10556,"Langeland",DK,DE,51.78241,8.997726,"Altenbeken",DE,4.3,26
11111,"Lower Mainland",CA,US,40.255936,-75.360176,"Kulpsville",US,2.5,26
16678,"St. Joseph Island",CA,US,46.189407,-83.931114,"Sault Ste. Marie",US,46.6,26
22242,"Oldambt",DE,NL,53.22234,7.0689826,"Winschoten",NL,9.0,26
22645,"Tubac",ES,US,31.61259,-111.04592,"Rio Rico",US,17.0,26
23598,"Begur",GB,ES,41.954193,3.208835,"Palafrugell",ES,5.6,26
16149,"Sigiriya",IN,LK,7.9498096,80.746346,"Dambulla",LK,14.4,25
28117,"Swedish canon",SE,DE,53.13897,14.2816,"Schwedt (Oder)",DE,8.8,25
5977,"Cloudcroft",MX,US,32.957664,-105.74272,"Alamogordo",US,21.3,24
8678,"Herculaneum",IT,US,38.268387,-90.38012,"Pevely",US,2.1,24
21933,"Juist",DE,NL,52.944424,6.9913173,"Musselkanaal",NL,2.1,24
8774,"Hiva Oa",FR,FR,-9.7793255,-139.00679,"Taiohae",PF,154.0,23
24490,"Masset",CA,CA,54.012447,-132.14522,"Ketchikan",US,151.2,23
3641,"Ayia Napa",ES,CY,34.989323,33.996204,"Paralímni",CY,5.7,23
13658,"Palos Verdes",MX,MX,25.37955,-108.45858,"Guasave",MX,21.0,23
20490,"DMZ (Korea)",JP,GR,35.36973,24.54263,"Rethymno",GR,5.5,23
22269,"Westerwolde",DE,NL,52.999466,7.140459,"Musselkanaal",NL,11.2,23
26357,"Longue-Rive",CA,ES,38.6783,0.08935,"Calp",ES,5.4,23
27088,"Václav Havel Airport Prague",TR,IT,38.45095,11.98581,"Trapani",IT,68.1,23
10577,"Lanzarote",ES,MX,19.66995,-99.32385,"Nicolás Romero",MX,3.6,22
11164,"Luosto",GB,FI,67.158264,26.918337,"Pyhäjärvi",FI,16.2,22
15515,"San Jon",MX,US,35.106434,-103.33094,"Tucumcari",US,36.7,22
15969,"Shamrock",BR,US,35.21422,-100.24901,"Pampa",US,73.7,22
22081,"Veria",GR,NL,51.547516,3.666088,"Arnemuiden",NL,5.1,22
22861,"Lion's Head",CA,ZA,-33.93504,18.389141,"Cape Town",ZA,3.3,22
23590,"Khmer Empire",TH,KH,13.904355,103.53183,"Chŏng Kal",KH,7.3,22
28147,"Goheung",KR,AF,36.99697,69.12402,"Dasht-e Archī",AF,15.6,22
3939,"Barentsburg",NO,NO,78.06536,14.2172365,"Longyearbyen",SJ,37.1,21
6382,"Cygnet",AU,US,41.24005,-83.64326,"Bowling Green",US,15.0,21
11600,"Martinique",FR,MQ,14.611373,-60.96208,"Le Lamentin",MQ,4.0,21
13886,"Pender Island",CA,US,45.65297,-90.53012,"Merrill",US,84.4,21
23638,"Chocolate",CH,MX,16.932926,-95.090576,"Colonia Rincón Viejo",MX,6.9,21
25443,"Modhera",IN,EG,25.1625,34.26176,"Marsa Alam",EG,64.2,21
26221,"Vimpeli",FI,ES,40.34025,-1.76244,"Cuenca",ES,43.8,21
4301,"Beypore Beach",IN,US,46.91807,-104.00437,"Glendive",US,57.6,20
5292,"Carbonear",CA,CA,47.733124,-53.23662,"Bay Roberts",CA,15.0,20
22254,"Veenkoloniën",NL,FR,46.6224,3.48446,"Yzeure",FR,11.7,20
4957,"Buru Island",IN,ID,-3.4591432,126.65623,"Namrole",ID,43.7,19
9004,"Hydra",GR,DZ,36.747425,3.0401833,"Birkhadem",DZ,3.7,19
13419,"Orchid Island",PH,TW,22.051199,121.54695,"Hengchun",TW,82.9,19
18581,"Westport (New York)",US,NZ,-41.75777,171.57617,"Greymouth",NZ,84.7,19
23928,"High Coast",SE,GB,52.925762,-4.1291585,"Caernarfon",GB,25.8,19
25884,"Merikarvia",FI,FR,44.88349,1.64342,"Gourdon",FR,26.4,19
11686,"Mayrhofen",AT,IT,47.167217,11.863867,"Valle Aurina - Ahrntal",IT,20.9,18
16333,"Road 55 (Norway)",NO,US,44.231377,-70.544044,"Paris",US,4.7,18
16811,"Sulemania",TR,IN,25.6,85.210785,"Patna",IN,7.6,18
16970,"Taba Heights",EG,SA,29.386496,34.799706,"Ḩaql",SA,18.1,18
17965,"Valdres",BE,NO,60.514748,11.174451,"Råholt",NO,26.6,18
18415,"Waterfalls",BR,BF,10.307181,-4.4351892,"Mangodara",BF,45.8,18
4391,"Bintan Resorts",SG,SG,-4.518894,140.55768,"Tabubil",PG,112.2,17
6371,"Cut Bank",US,US,48.63304,-112.326164,"Coaldale",CA,122.4,17
2537,"Crawford (Nebraska)",DE,US,42.686726,-103.41332,"Chadron",US,37.3,17
4628,"Bougainville",AU,FR,49.869915,2.043234,"Amiens",FR,18.7,17
6231,"Costa Brava",ES,AR,-34.774414,-59.69925,"Mercedes",AR,28.1,17
11110,"Lower Galilee",BR,US,36.62898,-83.11573,"Church Hill",US,37.8,17
22217,"Hindeloopen",DE,NL,52.94262,5.400482,"Bolsward",NL,16.2,17
22526,"Hahei",NZ,PG,-2.08333,147.63333,"Lorengau",PG,40.6,17
3766,"Baku Region",TR,GH,4.970179,-2.5014594,"Esim",GH,31.0,16
5224,"Canowindra",AU,GB,57.3886,-6.1938,"Fort William",GB,91.2,16
10016,"Kirkenes",NO,RU,69.72715,30.044897,"Nikel",RU,35.6,16
11560,"Marken",NL,IT,43.34584,13.141587,"San Severino Marche",IT,13.2,16
14271,"Port Aransas",MX,US,27.833218,-97.06183,"Aransas Pass",US,12.1,16
16760,"Stromboli",IS,IT,38.80435,15.236799,"Tropea",IT,58.9,16
19211,"Morrisburg",CA,US,44.897705,-75.18295,"Massena",US,23.2,16
20654,"Sammanthurai",LK,LK,7.3703313,81.81247,"Kalmunai",LK,5.0,16
2127,"Vietnã",TH,VN,15.926665,107.96509,"Bà Nà",VN,6.6,15
5185,"Campobello Island",US,CA,44.89385,-66.91937,"Eastern Charlotte",CA,25.2,15
5987,"Coal Region",CH,GB,53.414238,-1.4137819,"Burngreave",GB,3.8,15
6931,"Eastern Slovakia",PL,SK,48.717014,22.273935,"Sobrance",SK,7.4,15
7107,"Beaver Hills",CA,US,41.324505,-72.94609,"New Haven",US,2.4,15
13287,"Ohakune",AU,NZ,-39.416946,175.39961,"Whanganui",NZ,64.7,15
14433,"Prespa (Greece)",GR,AL,40.74355,21.112316,"Bilisht",AL,16.5,15
17088,"Tanegashima",JP,JP,30.591848,130.9959,"Nōkan",JP,4.3,15
18861,"Xora",ZA,BT,28.447882,91.37802,"Lhuentse",BT,88.8,15
22785,"Deserts",AU,FR,45.620956,6.0113907,"Saint-Alban-Leysse",FR,6.3,15
22854,"Oulx",IT,FR,45.0289,6.8323107,"Briançon",FR,20.7,15
23921,"Lal-lo",ES,PH,18.20005,121.661995,"Magapit",PH,7.0,15
24443,"Oeste",BR,BR,-28.753176,-52.015285,"Serafina Corrêa",BR,9.1,15
3776,"Balestrand",DE,NO,61.209618,6.536083,"Hermansverk",NO,17.1,14
10740,"Lenzerheide",CH,IT,46.444736,9.3733835,"Chiavenna",IT,13.9,14
11162,"Lunenburg",CA,ES,38.67878,0.09787,"Teulada",ES,5.7,14
14233,"Ponta d'Ouro",ZA,ES,39.87362,3.06484,"Port de Pollença",ES,4.0,14
15112,"Rosslare",ES,IE,52.273567,-6.3869033,"Wexford",IE,8.3,14
15173,"Russell (New Zealand)",AU,NZ,-35.26179,174.12154,"Kerikeri",NZ,16.3,14
15464,"Sandspit",CA,NZ,-36.39308,174.72758,"Warkworth",NZ,5.5,14
21046,"Brielle (Netherlands)",ES,NL,51.90166,4.162629,"Rozenburg",NL,5.9,14
22441,"City of Hawkesbury",AU,GB,51.489357,-2.588691,"Bristol",GB,3.8,14
23610,"Hluboká nad Vltavou",CZ,ES,38.67878,0.09787,"Teulada",ES,5.7,14
24038,"Age of Discovery",CN,US,42.917824,-85.84917,"Jenison",US,4.8,14
24416,"Gold River (British Columbia)",CA,FR,45.070683,6.69503,"Briançon",FR,19.5,14
24908,"West Interlake",CA,ES,28.05203,-16.71774,"Arona",ES,6.4,14
27751,"Figari",FR,IT,44.26076,6.98466,"Dronero",IT,37.6,14
23748,"Pello",SE,SE,66.804085,23.977188,"Kittilä",FI,103.5,13
2544,"Point Roberts",US,CA,48.984703,-123.0678,"Tsawwassen",CA,3.7,13
3277,"Angle Inlet",US,CA,49.34302,-95.06367,"Kenora",CA,62.8,13
3550,"Atlanta/South",US,NI,11.578307,-84.01396,"Nueva Guinea",NI,49.7,13
3584,"Aure",NO,FR,49.27385,4.634843,"Mourmelon-le-Grand",FR,25.2,13
4179,"Belturbet",GB,IE,54.10074,-7.4440417,"Cavan",IE,13.4,13
6375,"Cuyahoga County",TR,US,41.430134,-81.69056,"Brooklyn",US,3.9,13
10522,"La Merced",PE,CO,5.399067,-75.547806,"Salamina",CO,6.7,13
13698,"Panmunjeom",KR,KP,37.955868,126.67701,"Kaesŏng",KP,10.9,13
14754,"Rannoch Moor",IE,GB,56.674007,-4.694606,"Fort William",GB,30.0,13
16109,"Sringeri",IN,AU,-37.02301,147.2396,"Bairnsdale",AU,94.8,13
22779,"Hemavan",SE,NO,65.807,15.046,"Mo i Rana",NO,69.5,13
23356,"Sikhism",GB,IN,30.87504,75.840126,"Gil",IN,3.8,13
28432,"Heuvelland (Belgium)",BE,FR,50.767,2.817,"Bailleul",FR,6.7,13
26369,"Arctic wildlife",RU,RU,42.93859,33.70214,"İnebolu",TR,106.8,12
26901,"Lemland",FI,FI,60.07,20.085,"Mariehamn",AX,8.9,12
2772,"Alishan",TW,TW,23.515036,120.80975,"Lugu",TW,26.4,12
2882,"Abu Simbel",EG,SD,22.360964,31.617912,"Wadi Halfa",SD,67.8,12
3191,"Amelia Island",ES,US,30.607738,-81.46009,"Fernandina Beach",US,6.9,12
3668,"Bac Ha",CN,VN,22.537756,104.29156,"Si Ma Cai",VN,17.5,12
4560,"Bonaire",NL,US,32.543842,-83.59602,"Warner Robins",US,8.5,12
5300,"Cardston",US,CA,49.200115,-113.316574,"Lethbridge",CA,66.2,12
6429,"Dalsland",RU,NO,61.056698,5.5600667,"Førde",NO,46.8,12
7457,"Fishguard",IE,GB,51.993835,-4.97681,"Haverfordwest",GB,21.4,12
7761,"Gangwon",JP,KR,37.772526,128.38208,"Jumunjin",KR,41.2,12
10553,"Lăng Cô",VN,VN,29.018532,93.11629,"Shi Yomi",IN,134.0,12
14022,"Khao Phra Thaeo Non-Hunting Area",TH,IT,44.83141,9.41722,"Solaro",IT,20.0,12
14794,"Rødby",DE,DK,54.694065,11.390221,"Maribo",DK,11.6,12
15767,"Sälen",NO,SE,61.155724,13.269409,"Mora",SE,70.5,12
20651,"Vardzia",TR,GE,41.38092,43.283337,"Akhalkalaki",GE,17.1,12
21375,"Bamfield",AU,CA,48.833084,-125.14114,"Port Alberni",CA,51.7,12
21399,"Padasjoki",FI,IT,39.25546,9.57326,"Quartu Sant'Elena",IT,28.0,12
21601,"Mettlach",FR,DE,49.490387,6.5941796,"Merzig",DE,6.1,12
22458,"Kastellorizo",GR,TR,36.148563,29.58971,"Kaş",TR,7.3,12
23375,"Tidore",ES,ID,0.6786796,127.44832,"Sofifi",ID,13.9,12
23632,"Říp",CZ,SY,33.519497,37.076073,"Jayrūd",SY,44.7,12
23733,"Jurmo",SE,FI,60.51694,21.076616,"Uusikaupunki",FI,36.3,12
26532,"Monk's Cowl Nature Reserve",ZA,NE,14.52517,0.48702,"Bankilaré",NE,26.4,12
26578,"Marktl",DE,FR,45.50639,5.58649,"La Tour-du-Pin",FR,12.9,12
3511,"Asmat",ID,ER,16.16879,38.0741,"Keren",ER,59.3,11
5195,"Canadian",BR,US,35.91201,-100.3839,"Perryton",US,66.0,11
9171,"Ischgl",CH,IT,46.325768,8.40917,"Domodossola",IT,24.9,11
9368,"Jelling",DK,DE,54.33045,8.7737,"Tönning",DE,10.9,11
10044,"Kitsap Peninsula",NO,US,41.24117,-81.55262,"Macedonia",US,8.9,11
10564,"Langport",NL,GB,51.03757,-2.8280084,"Street",GB,11.5,11
11155,"Lumbini",IN,NP,27.980713,82.953186,"Deukhurī",NP,27.7,11
13109,"Northumberland Shore",CA,GB,53.836956,-3.052627,"Blackpool",GB,2.3,11
14588,"Pyongan",CN,KP,39.54165,126.064766,"Sunch’ŏn",KP,16.7,11
14810,"Redang",MY,ID,-0.3360793,102.4337,"Kuala Cenaku",ID,31.5,11
15278,"Saint John (U.S. Virgin Islands)",ES,VI,18.335602,-64.75504,"Cruz Bay",VI,4.1,11
15683,"Sark",GB,GG,49.435165,-2.3595986,"Saint Peter Port",GG,13.0,11
16650,"Stevns",MX,DK,55.281,12.43741,"Køge",DK,25.4,11
17743,"Tully",AU,FR,50.085747,1.5160218,"Eu",FR,8.1,11
18842,"Xcalak",MX,BZ,18.270376,-87.83596,"San Pedro",BZ,41.7,11
19472,"Prehistoric Wessex Trail",GB,US,42.64846,-122.8106,"Eagle Point",US,19.6,11
21505,"Amrum",DK,DE,54.68058,8.33043,"Westerland",DE,25.3,11
22096,"Mullumbimby",JP,AU,-28.548334,153.50111,"Ocean Shores",AU,5.6,11
22901,"Mustvee",RU,EE,58.8484,26.934782,"Jõgeva",EE,33.1,11
24479,"Athenry",AU,IE,53.29919,-8.74683,"Loughrea",IE,16.5,11
25171,"Redwater",CA,US,33.35818,-94.254364,"Wake Village",US,15.7,11
6995,"Eckerö",SE,SE,60.2325,19.5392,"Yomala",AX,23.0,10
3780,"Bali District",CN,TW,25.14569,121.40351,"Danshui",TW,4.9,10
4590,"Boring",BR,US,45.432663,-122.36951,"Damascus",US,7.2,10
4828,"Brown County State Park",TR,US,39.145573,-86.22602,"Bloomington",US,26.0,10
4985,"Bylakuppe",BR,IN,12.429251,75.995346,"Kushālnagar",IN,5.1,10
5108,"Calais (Maine)",US,CA,45.18902,-67.27814,"Eastern Charlotte",CA,39.1,10
5281,"Capurganá",CO,PA,8.6366,-77.34719,"Unión Chocó",PA,64.8,10
6710,"Diving in Chuuk",JP,FM,7.454,151.805,"Weno",FM,4.1,10
10460,"Lake Constance",CH,ES,28.05203,-16.71774,"Arona",ES,6.4,10
11777,"Babeldaob",JP,PW,7.539963,134.5674,"Imeong Hamlet",PW,4.5,10
16600,"Stanstead",CA,GB,52.106323,0.6909612,"Sudbury",GB,8.0,10
16911,"Swedesboro",SE,US,39.747612,-75.31046,"Paulsboro",US,11.0,10
19591,"Diving the Hen and Chicken Islands",NZ,US,43.84451,-74.66239,"Saranac Lake",US,68.6,10
21353,"Eretria",IT,ER,15.950032,37.999966,"Ak’ordat",ER,46.4,10
22168,"Sankt Ulrich",AT,FR,47.595215,7.1182275,"Altkirch",FR,9.6,10
23228,"Red Lake (Ontario)",CA,ES,28.05203,-16.71774,"Arona",ES,6.4,10
27079,"Palizada",FR,IT,39.25546,9.57326,"Quartu Sant'Elena",IT,28.0,10
27901,"Theatre",GR,ES,38.81738,-6.04939,"Guareña",ES,6.4,10
18418,"Waterfront City",ID,ID,4.4458,81.04486,"Devinuwara",LK,172.4,9
23284,"Streymoy",DK,DK,62.12372,-7.015883,"Miðvágur",FO,12.3,9
3273,"Angel Fire",MX,US,36.39309,-105.28501,"Taos",US,25.8,9
3799,"Ballyshannon",GB,IE,54.50198,-8.189766,"Sligo",IE,31.5,9
3990,"Bataan",CN,PH,14.643603,120.46576,"Balanga",PH,8.4,9
4657,"Bozel",IT,FR,45.442383,6.64694,"Bourg-Saint-Maurice",FR,21.4,9
5169,"Caminha",PT,ES,41.87576,-8.838838,"O Rosal",ES,6.6,9
5170,"French Way",ES,US,37.703915,-121.44583,"Tracy",US,4.4,9
6580,"Demirköy",GB,TR,41.82415,27.765146,"Vize",TR,27.6,9
6709,"Diving Aliwal Shoal",ZA,CY,34.96361,34.072933,"Protaras",CY,5.6,9
8589,"Hawley",BR,US,32.613373,-99.813034,"Abilene",US,19.8,9
9120,"Interlake",CA,ES,28.05203,-16.71774,"Arona",ES,6.4,9
9231,"Italian Lake District",IT,CA,49.476173,-125.205315,"Courtenay",CA,27.9,9
9542,"Lower Northland",NZ,AT,48.34208,16.462408,"Gerasdorf bei Wien",AT,5.3,9
9664,"Karakol Lake",CN,ES,28.05203,-16.71774,"Arona",ES,6.4,9
11048,"Longzhou",VN,ES,38.6783,0.08935,"Calp",ES,5.4,9
11764,"Meghri",IR,AZ,38.85165,46.201675,"Ordubad",AZ,16.8,9
14371,"Port Wakefield",AU,ES,28.05203,-16.71774,"Arona",ES,6.4,9
17619,"Transylvania",RO,US,35.198223,-82.77249,"Brevard",US,5.2,9
18321,"Wallace (Nebraska)",RU,US,40.838337,-101.164955,"North Platte",US,46.2,9
19496,"Putre",CL,PE,-18.196383,-69.55923,"Tacna",PE,76.1,9
21863,"Cedar Crest",MX,US,35.10755,-106.37343,"North Valley",US,23.9,9
22846,"Troisvierges",LU,LU,50.121265,6.002074,"Wiltz",LU,18.0,9
25252,"Norrbotten Megasystem",NO,PL,51.60964,15.8428,"Przemków",PL,10.0,9
26862,"Hartola",SE,FR,48.34148,3.23705,"Sens",FR,16.4,9
26899,"Föglö",FI,US,36.13732,-86.69992,"Nashville",US,8.2,9
27614,"Fort Fairfield",CA,ES,41.91677,-8.7763405,"O Rosal",ES,5.4,9
1391,"Perito Moreno",US,US,-46.591587,-70.92552,"Sarmiento",AR,181.6,8
