id,nome,pais_code,latitude,longitude,nearest_city,nearest_cc,dist_km,auto_fixable
1538,"Reserva Natural de Aïr e Ténéré",PT,-38.96681,-71.64653,"Cunco",CL,33.5,YES
1542,"Reserva Natural do Paul de Boquilobo",PT,-24.65379,-50.85033,"Reserva",BR,0.4,YES
1546,"Reserva Natural Integral do Tsingy de Bemaraha",PT,-18.6667,44.75,"Antsalova",MG,14,YES
1548,"Resort Disney Tóquio",US,35.6895,139.69171,"Tokyo",JP,0,YES
1560,"Rinconada",PT,19.354921,-96.567474,"Rinconada",MX,0.2,YES
1589,"Rota da Seda",CN,57.65,25.75,"Valka",LV,20.8,YES
1590,"Rota Via da Prata",ES,-19.30722,-48.92417,"Prata",BR,0,YES
1594,"Rurrenabaque",PE,-14.443749,-67.53118,"Rurrenabaque",BO,0.5,YES
1596,"Rustemburgo",PT,-25.665655,27.241447,"Rustenburg",ZA,0.2,YES
1601,"Sagaing (cidade)",PT,21.877422,95.98399,"Sagaing",MM,0.5,YES
1604,"Saint Martin",BR,30.43798,-88.86809,"Saint Martin",US,0,YES
1605,"Saipan",PT,15.190983,145.74675,"Saipan",MP,2.5,YES
1612,"Salto del Guaira",BR,-24.056639,-54.334206,"Salto del Guairá",PY,2.8,YES
1615,"Salvaterra",PT,39.880413,-6.9120345,"Moraleja",ES,29.9,YES
1616,"Salzburgo",DE,47.798134,13.04648,"Salzburg",AT,0.2,YES
1617,"Samdrup Jongkhar",PT,26.79799,91.50423,"Samdrup Jongkhar",BT,0.3,YES
1619,"San Andrés e Providência",BR,12.583011,-81.69757,"San Andrés",CO,0.5,YES
1623,"San Antonio de los Cobres",PT,-24.217674,-66.31787,"San Salvador de Jujuy",AR,103.9,NO (review)
1625,"San Cristóbal de las Casas",PT,16.735376,-92.63873,"San Cristóbal de las Casas",MX,0.6,YES
1627,"San Fernando del Valle de Catamarca",PT,-28.46888,-65.77907,"Catamarca",AR,0.6,YES
1629,"San Gimignano",PT,43.4678,11.043212,"Poggibonsi",IT,8.5,YES
1632,"San José de Mayo",PT,-34.339653,-56.714317,"San José de Mayo",UY,0.1,YES
1648,"San Marino",IT,43.94586,12.458306,"Valdragone",SM,0.7,YES
1655,"San Salvador de Jujuy",PT,-24.185257,-65.29948,"San Salvador de Jujuy",AR,1,YES
1657,"Santa Ana (El Salvador)",PT,13.972109,-89.56053,"Santa Ana",SV,1.8,YES
1658,"Santa Barbara",PT,-19.959444,-43.41528,"Santa Bárbara",BR,0,YES
1661,"Santa Cruz das Palmeiras",PT,-21.823475,-47.248024,"Santa Cruz das Palmeiras",BR,0.4,YES
1691,"Santiago de los Caballeros",PT,19.450848,-70.69474,"Santiago de los Caballeros",DO,0.4,YES
1697,"Santo Antônio de Posse",PT,-22.60533,-46.919727,"Santo Antônio de Posse",BR,0.1,YES
1698,"Santo Antônio do Jardim",PT,-22.115854,-46.683952,"Santo Antônio do Jardim",BR,0.1,YES
1702,"Santo Tomé",PT,0.3389242,6.731303,"São Tomé",ST,0.2,YES
1703,"Santuário de Fauna de de Agumatsa",PT,-32.97977,-71.26713,"Limache",CL,3.8,YES
1708,"São Bonifácio",PT,-27.900908,-48.93261,"Paulo Lopes",BR,25.4,YES
1717,"São Francisco de Itabapoana",PT,-21.453743,-41.145298,"São João da Barra",BR,22.9,YES
1722,"São Gonçalo do Amarante (Ceará)",PT,-3.6099756,-38.96872,"São Gonçalo do Amarante",BR,0.3,YES
1731,"São José",PT,-27.615774,-48.627647,"São José",BR,0.1,YES
1736,"São José do Rio Pardo",PT,-21.595287,-46.887302,"São José do Rio Pardo",BR,0.1,YES
1747,"São Miguel do Oeste",PT,-26.727898,-53.51767,"São Miguel d'Oeste",BR,0.3,YES
1762,"São Raimundo Nonato",PT,-1.7079997,-47.50408,"São Miguel do Guamá",BR,9.3,YES
1765,"São Sebastião da Grama",PT,-21.711885,-46.828415,"São Sebastião da Grama",BR,0.8,YES
1778,"Sayulita",PT,20.868925,-105.440704,"Bucerías",MX,16.4,YES
1783,"Seligman",PT,36.5208,-93.939064,"Pea Ridge",US,17.4,YES
1793,"Seul",PT,37.56668,126.978294,"Seoul",KR,0.1,YES
1795,"Shahhat",PT,32.808216,21.869684,"Shahhat",LY,0.6,YES
1796,"Sharm el-Sheikh",PT,27.864443,34.29545,"Sharm el-Sheikh",EG,6.6,YES
1801,"Sierra Colorada",PT,-40.587585,-67.75685,"Cervantes",AR,173.3,NO (review)
1802,"Sigave",PT,-14.274337,-178.15456,"Leava",WF,2.2,YES
1809,"Síria",PT,34.640186,39.04941,"Tadmur",SY,70.6,NO (review)
1822,"Sombrerete",PT,23.635431,-103.641014,"Sombrerete",MX,0.5,YES
1825,"Souillac",PT,-20.518724,57.522503,"Souillac",MU,0.6,YES
1829,"Sri Lanka",PT,7.5554943,80.71378,"Matale",LK,13.9,YES
1831,"St. Clair",PT,38.059296,-93.79455,"Clinton",US,34.4,YES
1832,"St. James",PT,48.5232,-1.32375,"Avranches",FR,18.1,YES
1835,"St. Robert",PT,45.25494,1.2935658,"Terrasson-Lavilledieu",FR,13.9,YES
1839,"Sul da Ásia",PT,37.46331,126.95012,"Siheungdong",KR,3.7,YES
1841,"Sumaré",PT,-14.89869,-44.268127,"Itacarambi",BR,29.5,YES
1844,"Surt",PT,31.205963,16.58362,"Sirte",LY,0.6,YES
1852,"Tafí del Valle",PT,-26.851974,-65.710815,"Famaillá",AR,38,YES
1853,"Tafi Viejo",PT,-26.734314,-65.259224,"Tafí Viejo",AR,0.2,YES
1854,"Tahoua",PT,16.157675,5.328265,"Tchin Tabaradèn",NE,58,NO (review)
1856,"Taipei",CN,22.279984,114.17371,"Wan Chai",HK,0.2,YES
1860,"Tambaú",PT,-21.70292,-47.270344,"Tambaú",BR,0.5,YES
1863,"Tanegashima",PT,30.591848,130.9959,"Nōkan",JP,4.3,YES
1864,"Tang",PT,38.744743,114.97305,"Dingzhou",CN,25.6,YES
1865,"Tangamandapio",PT,19.890148,-102.46566,"Tarecuato",MX,5.2,YES
1871,"Tapiratiba",PT,-21.46824,-46.74932,"Tapiratiba",BR,0.1,YES
1875,"Tarawa",PT,11.589992,3.9702916,"Dakingari",NG,11.9,YES
1881,"Tatuí",PT,-23.348986,-47.84902,"Tatuí",BR,1.1,YES
1888,"Tecuala",PT,22.397861,-105.45724,"Tecuala",MX,0,YES
1904,"Termas de Rio Hondo",PT,-27.495926,-64.864075,"Termas de Río Hondo",AR,0.5,YES
1905,"Terra do Fogo",ES,-54.381523,-67.5679,"Río Grande",AR,66.7,NO (review)
1911,"Tianguá",PT,-3.6583045,-40.960724,"Tianguá",BR,8.9,YES
1916,"Timbuktu",PT,16.77191,-3.0087273,"Timbuktu",ML,0.2,YES
1923,"Tobacco Caye",PT,16.898266,-88.061676,"Dangriga",BZ,19.9,YES
1925,"Tobuna",BR,-26.469713,-53.891476,"San Pedro",AR,27.5,YES
1926,"Tocuaro",PT,19.53889,-101.69416,"Pátzcuaro",MX,9.3,YES
1929,"Tolhuin",PT,-54.51135,-67.195404,"Ushuaia",AR,79.4,NO (review)
1932,"Tongatapu",PT,-21.166706,-175.1982,"Nuku‘alofa",TO,3.3,YES
1934,"Tóquio/Adachi",PT,35.774605,139.80452,"Umejima",JP,0.6,YES
1935,"Tóquio/Akasaka",PT,35.67168,139.73563,"Akasaka",JP,0.1,YES
1936,"Tóquio/Akihabara",PT,35.701893,139.77437,"Akihabara",JP,0.4,YES
1937,"Tóquio/Arakawa",PT,35.73753,139.78131,"Arakawa",JP,0.1,YES
1938,"Tóquio/Asakusa",PT,35.717598,139.79756,"Asakusa",JP,0.2,YES
1939,"Tóquio/Bunkyo",PT,35.708027,139.7523,"Yushima",JP,1.3,YES
1941,"Tóquio/Chuo",PT,35.670643,139.77199,"Chūō",JP,0.3,YES
1942,"Tóquio/Ebisu",PT,35.646294,139.71439,"Ebisu",JP,0.1,YES
1943,"Tóquio/Edogawa",PT,35.70663,139.86868,"Edogawe",JP,1.6,YES
1944,"Tóquio/Ginza",PT,35.672012,139.76472,"Tsukiji",JP,0.9,YES
1945,"Tóquio/Harajuku",PT,35.668705,139.70534,"Sendagaya",JP,1,YES
1946,"Tóquio/Ikebukuro",PT,35.729797,139.71024,"Ikebukuro",JP,0.8,YES
1947,"Tóquio/Itabashi",PT,35.75128,139.70879,"Ōyama-higashichō",JP,0.3,YES
1948,"Tóquio/Katsushika",PT,35.743393,139.84735,"Aoto",JP,0.9,YES
1949,"Tóquio/Kita",PT,35.752884,139.73383,"Kita",JP,0,YES
1950,"Tóquio/Koto",PT,35.672775,139.81696,"Tōyō",JP,0.4,YES
1951,"Tóquio/Meguro",PT,35.640835,139.69853,"Nakameguro",JP,0.3,YES
1952,"Tóquio/Minato",PT,35.65801,139.75151,"Minato City",JP,0,YES
1953,"Tóquio/Nakano",PT,35.70862,139.66293,"Nakano",JP,0.7,YES
1954,"Tóquio/Nerima",PT,35.735783,139.65213,"Sakuradai",JP,1.2,YES
1955,"Tóquio/Odaiba",PT,35.627533,139.77147,"Daiba",JP,0.2,YES
1956,"Tóquio/Ota",PT,35.561207,139.71584,"Ōta",JP,0,YES
1957,"Tóquio/Roppongi",PT,35.662457,139.7335,"Roppongi",JP,0.1,YES
1958,"Tóquio/Ryogoku",PT,35.693657,139.79353,"Higashi-nihombashi",JP,0.7,YES
1960,"Tóquio/Shibuya",PT,35.663372,139.6965,"Shibuya",JP,1,YES
1961,"Tóquio/Shimokitazawa",PT,35.66168,139.66634,"Umegaoka",JP,1.3,YES
1962,"Tóquio/Shinagawa",PT,35.6092,139.7302,"Futaba",JP,0.9,YES
1964,"Tóquio/Shiodome",PT,35.661438,139.75894,"Minato City",JP,0.8,YES
1965,"Tóquio/Suginami",PT,35.699493,139.63629,"Asagaya-minami",JP,0.3,YES
1966,"Tóquio/Sumida",PT,35.71042,139.80174,"Asakusa",JP,0.9,YES
1967,"Tóquio/Taito",PT,35.71258,139.78008,"Taito",JP,0.6,YES
1968,"Tóquio/Toshima",PT,35.725914,139.71663,"Zōshigaya",JP,0.7,YES
1969,"Tóquio/Tsukiji",PT,35.665092,139.77083,"Tsukiji",JP,0.1,YES
1976,"Tottori",PT,35.355507,133.86786,"Misasa",JP,6.5,YES
1980,"Trairi",PT,-6.151376,-35.69024,"Serra Caiada",BR,5.8,YES
1982,"Trashigang",PT,27.331284,91.55206,"Trashigang",BT,0.3,YES
1983,"Trashi Yangtse",PT,27.6116,91.498,"Trashi Yangtse",BT,0,YES
1990,"Trilha Inca",PT,-13.184423,-72.588776,"Quillabamba",PE,37.4,YES
1992,"Trinidad e Tobago",PT,10.746691,-61.084007,"Sangre Grande",TT,18.5,YES
1993,"Triolet",PT,-20.057438,57.552124,"Triolet",MU,0.2,YES
1996,"Trongsa",PT,27.501614,90.50759,"Trongsa",BT,0.1,YES
1997,"Tsodilo",PT,-18.790106,21.747517,"Shakawe",BW,48.3,YES
1999,"Tuiuti",PT,-22.812975,-46.693645,"Tuiuti",BR,0.4,YES
2002,"Tupungato",PT,-33.372765,-69.14757,"Mendoza",AR,60.6,NO (review)
2004,"Tuxtla Gutiérrez",PT,16.753801,-93.11596,"Tuxtla",MX,0,YES
2010,"Upolu",PT,20.265102,-155.85962,"Waimea",US,33.2,YES
2012,"Ura",PT,56.4537,50.463,"Malmyzh",RU,15.3,YES
2014,"Urmia",PT,37.54834,45.06671,"Orūmīyeh",IR,1,YES
2027,"Vitória (Canadá)",PT,-24.940636,-53.458305,"Cascavel",BR,1.7,YES
2029,"Vale dos Dinossauros",BR,-25.592503,-54.516903,"Puerto Iguazú",AR,5.7,YES
2048,"Wamrong",PT,27.136993,91.57124,"Pemagatshel",BT,20,YES
2053,"Vargem Grande do Sul",PT,-21.831064,-46.893303,"Vargem Grande do Sul",BR,0.1,YES
2058,"Várzea Paulista",PT,-23.21139,-46.828335,"Várzea Paulista",BR,0,YES
2060,"Vava'u",PT,-18.623146,-174.00214,"Neiafu",TO,3.7,YES
2063,"Williamsville",PT,42.963783,-78.737724,"Williamsville",US,0,YES
2070,"Xanxerê",PT,-26.87486,-52.403595,"Xanxerê",BR,0.2,YES
2072,"Xcalak",PT,18.270376,-87.83596,"San Pedro",BZ,41.7,YES
2078,"Vespasiano",PT,-19.694096,-43.91865,"Vespasiano",BR,0.5,YES
2079,"Viagens de moto",PT,-8.819996,13.244936,"Ingombota",AO,1.8,YES
2080,"Viajar ecologicamente",PT,44.222813,12.042808,"Forlì",IT,0.2,YES
2081,"Viajar economicamente",BE,37.369076,-5.999419,"Sevilla",ES,2.8,YES
2083,"Yacuíba",AR,-22.013683,-63.678112,"Yacuiba",BO,0.3,YES
2084,"Yadi",PT,13.902016,7.007051,"Tibiri",NE,38,YES
2085,"Yangon (cidade)",PT,16.80528,96.15611,"Yangon",MM,0,YES
2092,"Zâmbia",GB,-14.518912,27.558989,"Mumbwa",ZM,74.3,NO (review)
2094,"Zinacantán",PT,16.760412,-92.721794,"San Cristóbal de las Casas",MX,9.5,YES
2095,"Zinder",PT,13.806342,8.989166,"Zinder",NE,0.1,YES
2105,"Vila Nova de Gaia",PT,-10.08248,17.556812,"Cambundi Catembo",AO,1,YES
2106,"Vila Nova Sintra",PT,11.678638,-15.366787,"Bolama",GW,16.4,YES
2107,"Vila Real",PT,39.937263,-0.1004465,"Vila-real",ES,0.1,YES
2113,"Villa Gesell",PT,-37.25566,-56.96794,"Villa Gesell",AR,1,YES
2115,"Villa La Angostura",PT,-40.76207,-71.64723,"Villa La Angostura",AR,0.1,YES
2116,"Villa Maria",PT,-32.410625,-63.24358,"Villa María",AR,0.5,YES
2117,"Villa Mercedes",PT,9.047259,-70.716095,"Timotes",VE,7.7,YES
2118,"Villazón",US,-22.090727,-65.595695,"Villazón",BO,0.5,YES
2124,"Victoria",AR,-36.59861,144.67801,"Strathfieldsaye",AU,36.9,YES
2125,"Viedma",PT,-40.808426,-62.99472,"Viedma",AR,0.9,YES
2127,"Vietnã",TH,15.926665,107.96509,"Bà Nà",VN,6.6,YES
2135,"Barra do Chuí",BR,-33.736626,-53.372322,"Chui",UY,9.1,YES
2155,"Furnas",PT,40.179127,-99.8981,"Holdrege",US,53.4,NO (review)
2166,"Ulan Bator",PT,47.940975,106.91796,"Ulan Bator",MN,4.5,YES
2170,"Enviken",US,60.810234,15.754437,"Falun",SE,24,YES
2171,"Falun",PT,60.607006,15.632306,"Falun",SE,0.5,YES
2181,"Gaza",PT,31.512867,34.458138,"Gaza",PS,1.5,YES
2182,"Asten",PT,48.097786,12.723793,"Tittmoning",DE,5.2,YES
2198,"Lukla",PT,27.688972,86.730675,"Lobuche",NP,29.9,YES
2199,"Namche Bazaar",PT,27.804167,86.70979,"Lobuche",NP,18.8,YES
2203,"Berchtesgaden",FR,47.63236,13.00187,"Berchtesgaden",DE,0,YES
2216,"Caminho da Iluminação",PT,-28.236574,-52.4363,"Passo Fundo",BR,4.1,YES
2218,"Phong Nha-Ke Bang",PT,17.555265,106.112305,"Xuân Sơn",VN,22.7,YES
2219,"Zamora",PT,19.982895,-102.28363,"Zamora de Hidalgo",MX,0.3,YES
2220,"Ávila",PT,40.65648,-4.7002172,"Ávila",ES,0.1,YES
2225,"Assis (Itália)",IT,-22.66167,-50.41222,"Assis",BR,0,YES
2227,"Mostardas",PT,-31.10538,-50.91669,"Mostardas",BR,0.2,YES
2228,"Palmares do Sul",PT,-30.258024,-50.509796,"Palmares do Sul",BR,0,YES
2234,"Serguiev Possad",PT,56.315327,38.13599,"Sergiyev Posad",RU,0.4,YES
2237,"Tel Aviv",PT,32.0853,34.781807,"Tel Aviv",IL,0.5,YES
2243,"Cidades Históricas",PT,38.96727,-5.960276,"Don Benito",ES,8.6,YES
2245,"Dengue",PT,-14.811026,20.756878,"Lumbala",AO,107.5,NO (review)
2248,"Nazaré",PT,-13.034558,-39.006252,"Nazaré",BR,0.9,YES
2249,"Baixa Galileia",PT,-9.103291,-45.410294,"Santa Filomena",BR,56.2,NO (review)
2255,"Đồng Hới",CN,17.46885,106.62226,"Đồng Hới",VN,0,YES
2261,"Parque Arqueológico de Angkor",PT,43.566677,-5.705379,"Natahoyo",ES,3.5,YES
2262,"Lida",PT,31.94976,34.88804,"Lod",IL,0.4,YES
2264,"Akko",BR,10.28899,10.9732,"Akko",NG,0,YES
2270,"Alvito",PT,41.688465,13.743264,"Sora",IT,11.3,YES
2276,"Soure",PT,-0.7275759,-48.51898,"Soure",BR,1.3,YES
2278,"Alcobaça",PT,-17.521587,-39.19655,"Alcobaça",BR,0.3,YES
2284,"Lua",PT,44.23073,-0.98509,"Mimizan",FR,19.7,YES
2286,"Castel Goffredo",PT,45.295277,10.472981,"Castel Goffredo",IT,0.1,YES
2289,"Cazã",PT,55.794647,49.111504,"Kazan",RU,0.9,YES
2290,"Jaguaribe",PT,-5.8854585,-38.621296,"Jaguaribe",BR,0.6,YES
2295,"Roma/Roma Velha",PT,-20.43607,-40.342926,"Vila Velha",BR,12.9,YES
2301,"Neeritter",NL,51.162827,5.8028293,"Kinrooi",BE,4.7,YES
2320,"Moxico",PT,-12.72872,21.273764,"Cameia",AO,124.7,NO (review)
2327,"Belmonte",PT,39.559284,-2.7038116,"Las Pedroñeras",ES,12.4,YES
2332,"Hoi An",CN,15.87944,108.335,"Hoi An",VN,0,YES
2333,"Da Nang",CN,16.06778,108.22083,"Da Nang",VN,0,YES
2337,"Da Lat",FR,11.94646,108.44193,"Ðà Lạt",VN,0,YES
2340,"Baía de Ha Long",PT,20.908438,107.068275,"Hạ Long",VN,4.7,YES
2344,"Sa Pa",CN,22.333368,103.84266,"Sa Pa",VN,0.8,YES
2348,"Necochea",PT,-38.55455,-58.73926,"Necochea",AR,0,YES
2351,"Vale do Kathmandu",PT,27.70169,85.3206,"Kathmandu",NP,0,YES
2355,"Tsabong",PT,-26.021746,22.401007,"Tshabong",BW,5.8,YES
2357,"Francistown",PT,-21.16636,27.502516,"Francistown",BW,0.7,YES
2358,"Bhaktapur",PT,27.671114,85.42617,"Madhyapur Thimi",NP,4,YES
2359,"Patan",PT,27.676563,85.316605,"Pātan",NP,0.2,YES
2370,"Siracusa",US,18.391949,-66.02987,"Eleanor Roosevelt",PR,4.5,YES
2371,"Sombrio",IT,-29.11389,-49.61667,"Sombrio",BR,0,YES
2390,"Winchester",PT,51.061275,-1.3131692,"Winchester",GB,0.6,YES
2403,"Ko Chang",TH,9.832075,98.45298,"Kawthoung",MM,19.8,YES
2405,"Ko Lipe",TH,6.487591,99.30247,"Padang Mat Sirat",MY,49.9,YES
2406,"Paro",BT,-4.3840647,138.23149,"Kenyam",ID,29.4,YES
2411,"Pai",TH,61.207226,34.441944,"Podporozh’ye",RU,36.3,YES
2412,"Mae Sai",TH,20.439772,99.88297,"Tachilek",MM,0.9,YES
2423,"Vinh",VN,29.44574,104.414764,"Zigong",CN,36.9,YES
2427,"Chukhung",PT,27.904665,86.87137,"Lobuche",NP,7.7,YES
2429,"Praia do Rosa",PT,-28.129454,-48.641697,"Garopaba",BR,12.1,YES
2447,"Djibuti (cidade)",PT,11.83333,42.5,"Tadjoura",DJ,41.9,YES
2449,"Adamstown",PT,39.310913,-77.475235,"Ballenger Creek",US,7.7,YES
2450,"Óbidos (Pará)",PY,-1.901072,-55.520813,"Óbidos",BR,1.9,YES
2455,"Baucau",PT,-8.478938,126.4527,"Baukau",TL,0.5,YES
2458,"Vaduz",CH,47.139286,9.522797,"Vaduz",LI,0.3,YES
2463,"Viana",PT,42.515472,-2.3713436,"Logroño",ES,8.5,YES
2464,"Rangel",PT,8.254102,-74.497246,"Montecristo",CO,5.5,YES
2468,"Sri Jayawardenapura Kotte",PT,6.902814,79.907555,"Battaramulla South",LK,1.4,YES
2473,"Cracóvia/Kazimierz",PT,50.051853,19.944946,"Kraków",PL,1.2,YES
2482,"Londres/Camden",US,51.539253,-0.142757,"Camden Town",GB,0.2,YES
2484,"Londres/City of London",PT,51.515617,-0.0919983,"City of London",GB,0.3,YES
2488,"Disneylândia",PT,-20.18048,-43.9669,"Itabirito",BR,19.1,YES
2504,"Luang Prabang",PT,19.888744,102.135895,"Luang Prabang",LA,1.8,YES
2508,"Biguaçu",PT,-27.496107,-48.65411,"Biguaçu",BR,0.3,YES
2509,"Tijucas",PT,-27.239405,-48.63537,"Tijucas",BR,0.3,YES
2512,"Macau/Península",CN,22.17576,113.551414,"Zhuojiacun",MO,1.7,YES
2516,"Pilões",PT,-6.868269,-35.612972,"Pilões",BR,0.4,YES
2529,"Tourist Drive 33",AU,31.217564,-81.522415,"Dock Junction",US,1.8,YES
2531,"Telêmaco Borba",PT,-24.328295,-50.6318,"Telêmaco Borba",BR,1.7,YES
2532,"Sapopema",FR,-23.91083,-50.58028,"Sapopema",BR,0,YES
2534,"Ribeirão Claro",PT,-23.196049,-49.756832,"Ribeirão Claro",BR,0.2,YES
2537,"Crawford (Nebraska)",DE,42.686726,-103.41332,"Chadron",US,37.3,YES
2538,"Khumbu",PT,27.9693,86.82854,"Lobuche",NP,3,YES
2539,"Thompson",PT,55.743347,-97.863464,"Thompson",CA,0.5,YES
2542,"Ticino",IT,46.33519,8.75259,"Biasca",CH,16.9,YES
2543,"Rota Turística Sabor & Aventura",PT,25.95648,-80.13921,"Aventura",US,0,YES
2544,"Point Roberts",US,48.984703,-123.0678,"Tsawwassen",CA,3.7,YES
2546,"Loma Plata",PT,-22.38485,-59.83822,"Loma Plata",PY,0.4,YES
2548,"La Macarena",PT,2.1833827,-73.78579,"Puerto Lleras",CO,102.4,NO (review)
2582,"Bergen",NO,50.454956,3.951958,"Mons",BE,0.1,YES
2585,"Kent",US,51.207073,0.7210362,"Ashford",GB,12.6,YES
2598,"Canton",US,23.128845,113.259,"Guangzhou",CN,1.6,YES
2618,"Lynn",US,52.75387,0.3954774,"King's Lynn",GB,0.2,YES
2653,"Birmingham",US,52.4949,-1.851844,"Washwood Heath",GB,1.8,YES
2664,"Hastings",US,50.8551,0.5821779,"Hastings",GB,0.2,YES
2711,"Matala",GR,-14.738359,15.028931,"Matala",AO,0.9,YES
2728,"Cuangar",AO,-17.609768,18.622328,"Nkurenkuru",NA,3.6,YES
2731,"Dirico",AO,-17.984703,20.776932,"Ndiyona",NA,10.1,YES
2733,"Rivungo",AO,-16.328007,22.024546,"Senanga",ZM,134.7,NO (review)
2737,"Cazengo",PT,-9.30815,14.79858,"N'dalatando",AO,12.5,YES
2751,"Namacunde",AO,-17.304886,15.84221,"Helao Nafidi",NA,11.1,YES
2771,"Villach",TR,46.61673,13.850027,"Villach-Innere Stadt",AT,0.5,YES
2772,"Alishan",PT,23.515036,120.80975,"Lugu",TW,26.4,YES
2773,"Alta Galileia",PT,33,35.5,"Safed",IL,3.9,YES
2774,"Galileia Ocidental",PT,54.066517,12.119124,"Kröpeliner-Tor-Vorstadt",DE,2.5,YES
2775,"Mar da Galileia",PT,32.800846,35.588974,"Tiberias",IL,5.4,YES
2783,"Pakse",TH,15.120146,105.8044,"Pakse",LA,0.6,YES
2797,"Queimados",PT,-22.715698,-43.555756,"Queimados",BR,0.1,YES
2806,"Seguro para Viagem",PT,-5.118632,-39.736034,"Boa Viagem",BR,1.1,YES
2810,"Tour de 2 dias em Melilha",ES,-11.603222,-38.57937,"Sátiro Dias",BR,0.4,YES
2811,"Alto Jequitibá",PT,-20.423668,-41.966095,"Alto Jequitibá",BR,0.5,YES
2815,"Ako",JP,32.928173,35.075638,"Acre",IL,0.1,YES
2817,"Parque Nacional Coiba",PT,7.3727164,-81.71668,"Soná",PA,83.3,NO (review)
2818,"Aracoiaba",PT,-4.374011,-38.809,"Aracoiaba",BR,0.7,YES
2819,"Colônia Pimentel",PT,19.21667,-70.16667,"Las Guáranas",DO,5.1,YES
2823,"Lilongué",PT,-13.987511,33.768143,"Lilongwe",MW,3.1,YES
2828,"Weston (Florida)",PT,26.10034,-80.39951,"Weston",US,0,YES
2829,"Parkland (Flórida)",PT,26.31008,-80.23727,"Parkland",US,0,YES
2830,"Nogales (México)",MX,31.328506,-110.945045,"Nogales",US,1.7,YES
2831,"Davie",PT,35.937515,-80.54649,"Mocksville",US,5,YES
2834,"Rfnmgf",PT,-25.605476,-54.576057,"Puerto Iguazú",AR,0.8,YES
2876,"Abkhazia",RU,43.150024,41.22998,"Sokhumi",GE,25.2,YES
2882,"Abu Simbel",EG,22.360964,31.617912,"Wadi Halfa",SD,67.8,NO (review)
2884,"Abydos",EG,40.194298,26.411268,"Çanakkale",TR,4.3,YES
2909,"Ad Dakhla",MA,23.694067,-15.943128,"Dakhla",EH,1.8,YES
2938,"Agios Ioannis",GR,35.074825,33.17812,"Tséri",CY,13.2,YES
2946,"Agua Prieta",US,31.326748,-109.54635,"Agua Prieta",MX,0.6,YES
2948,"Aguas Calientes",PE,-24.584251,-64.92321,"San Pedro de Jujuy",AR,39.7,YES
2957,"Ai-Ais Richtersveld Transfrontier Park",ZA,39.11251,-100.35875,"Colby",US,67.5,NO (review)
2980,"Oslo region",NO,-27.237926,31.64171,"Hluti",SZ,5.7,YES
2985,"Ako",JP,32.928173,35.075638,"Acre",IL,0.1,YES
2995,"Akyaka",TR,40.740013,43.62381,"Azatan",AM,17.3,YES
3016,"Alba County",RO,32.792942,-95.63441,"Lindale",US,37.3,YES
3024,"Albany (Western Australia)",US,-34.55003,117.55918,"Albany",AU,60.7,NO (review)
3045,"Alderney",FR,49.716892,-2.1971693,"St Anne",GG,0.8,YES
3049,"Alençon",CN,48.43476,0.09311,"Alençon",FR,0,YES
3050,"Aleppo",SY,39.823967,-80.44618,"Moundsville",US,27.5,YES
3054,"Alexander Bay",ZA,-28.594788,16.482647,"Oranjemund",NA,7.2,YES
3056,"Alexandria",RO,38.80511,-77.04702,"Alexandria",US,0,YES
3107,"Mukalla",IN,14.54248,49.12424,"Mukalla",YE,0,YES
3113,"Along the Grand Canal",CN,33.60669,-117.88922,"Newport Beach",US,3.9,YES
3126,"Skiing and snowboarding",AU,44.509754,-87.94832,"Green Bay",US,5.8,YES
3129,"Alsace",FR,33.982155,-118.41228,"Ladera Heights",US,3.7,YES
3132,"Alta",NO,42.67369,-95.30399,"Storm Lake",US,8.5,YES
3151,"Alushta",US,44.677113,34.40954,"Alushta",UA,0,YES
3160,"Amalfi",IT,6.91016,-75.07764,"Amalfi",CO,0,YES
3161,"Amalfi Coast",IT,-31.912083,141.46983,"Broken Hill",AU,6.2,YES
3178,"Ambato",EC,-18.598822,47.49461,"Sadabe",MG,22,YES
3180,"Amber Road",IT,37.008892,-81.27254,"Wytheville",US,18,YES
3191,"Amelia Island",ES,30.607738,-81.46009,"Fernandina Beach",US,6.9,YES
3194,"American Samoa",US,-14.297124,-170.71315,"Pago Pago",AS,2.4,YES
3220,"Amsterdam/Canal District",NL,44.79532,7.99373,"Alba",IT,11.1,YES
3227,"Amsterdam/West",NL,5.5,10.66667,"Foumbot",CM,3.9,YES
3228,"Amur Oblast",JP,18.79284,78.27666,"Āmūr",IN,0,YES
3230,"Anaconda",BR,46.12854,-112.94226,"Anaconda",US,0,YES
3252,"Andalusia",ES,31.30808,-86.48243,"Andalusia",US,0,YES
3268,"Aner Dam Wildlife Sanctuary",IN,32.90874,-97.58419,"Azle",US,3.9,YES
3271,"Angeles",KR,-37.46973,-72.35366,"Los Ángeles",CL,0,YES
3273,"Angel Fire",MX,36.39309,-105.28501,"Taos",US,25.8,YES
3277,"Angle Inlet",US,49.34302,-95.06367,"Kenora",CA,62.8,NO (review)
3279,"Angola (Indiana)",US,-8.810851,13.233977,"Ingombota",AO,1,YES
3291,"Anlong Veng",TH,14.233174,104.0812,"Anlong Veaeng",KH,0.1,YES
3300,"Annobón",PT,-1.434384,5.6374235,"Aual",GQ,1.7,YES
